City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
110,Touros,BR,2020-01-04 19:48:01,-5.2,-35.46,84.2,62,40,17.22,scattered clouds,0.0,0.0
111,Khandyga,RU,2020-01-04 19:48:01,62.65,135.58,-29.36,96,2,1.81,clear sky,0.0,0.0
112,Obo,CF,2020-01-04 19:48:01,5.39,26.49,72.91,29,0,5.17,clear sky,0.0,0.0
113,Luderitz,NA,2020-01-04 19:46:07,-26.65,15.16,62.53,87,0,25.5,clear sky,0.0,0.0
114,Santa Luzia,BR,2020-01-04 19:48:01,-19.77,-43.85,77.0,78,40,6.93,scattered clouds,0.0,0.0
115,Thompson,CA,2020-01-04 19:46:15,55.74,-97.86,1.4,77,90,5.82,light snow,0.0,0.0
116,Arlit,NE,2020-01-04 19:44:30,18.74,7.39,59.49,24,0,18.97,clear sky,0.0,0.0
117,Cavnic,RO,2020-01-04 19:48:02,47.65,23.83,26.56,96,100,1.81,light snow,0.0,0.0
118,Lisakovsk,KZ,2020-01-04 19:48:02,52.55,62.49,14.72,91,50,14.23,scattered clouds,0.0,0.0
119,Tramore,IE,2020-01-04 19:48:02,52.16,-7.15,46.99,93,100,5.82,overcast clouds,0.0,0.0
120,Eyl,SO,2020-01-04 19:46:33,7.98,49.82,78.22,81,0,17.49,clear sky,0.0,0.0
121,Iqaluit,CA,2020-01-04 19:44:35,63.75,-68.52,-11.2,76,90,34.45,overcast clouds,0.0,0.0
122,Saint Anthony,US,2020-01-04 19:48:03,43.97,-111.68,35.6,85,90,3.36,overcast clouds,0.0,0.0
123,Hermanus,ZA,2020-01-04 19:48:03,-34.42,19.24,64.99,87,5,3.0,clear sky,0.0,0.0
124,Tuatapere,NZ,2020-01-04 19:48:03,-46.13,167.69,51.01,89,100,7.0,light rain,0.0,0.0
125,Karasjok,NO,2020-01-04 19:48:03,69.47,25.52,23.0,73,0,38.03,clear sky,0.0,0.0
126,Flin Flon,CA,2020-01-04 19:48:03,54.77,-101.88,12.2,85,90,10.29,light snow,0.0,0.0
127,Ahipara,NZ,2020-01-04 19:46:21,-35.17,173.16,63.0,97,100,13.89,overcast clouds,0.0,0.0
128,Karpogory,RU,2020-01-04 19:48:04,64.0,44.44,27.75,93,100,7.85,light snow,0.0,0.0
129,Aguimes,ES,2020-01-04 19:48:04,27.91,-15.45,64.4,68,20,9.17,few clouds,0.0,0.0
130,Buala,SB,2020-01-04 19:48:04,-8.15,159.59,82.56,79,87,7.29,overcast clouds,0.0,0.0
131,Vyazma,RU,2020-01-04 19:48:04,55.21,34.3,31.21,83,78,10.27,light snow,0.0,0.0
132,Neryungri,RU,2020-01-04 19:48:04,56.66,124.71,4.55,90,82,5.32,broken clouds,0.0,0.0
133,Lompoc,US,2020-01-04 19:48:05,34.64,-120.46,63.0,76,1,3.36,clear sky,0.0,0.0
134,Cotonou,BJ,2020-01-04 19:48:05,6.37,2.43,77.0,53,14,2.24,dust,0.0,0.0
135,Ancud,CL,2020-01-04 19:48:05,-41.87,-73.83,64.4,55,0,10.29,clear sky,0.0,0.0
136,Forio,IT,2020-01-04 19:48:05,40.73,13.86,52.0,81,75,3.36,mist,0.0,0.0
137,Mehamn,NO,2020-01-04 19:46:24,71.03,27.85,21.83,74,100,24.47,light snow,0.0,0.0
138,Poum,MK,2020-01-04 19:48:06,41.28,20.71,33.8,74,100,4.7,overcast clouds,0.0,0.0
139,Okhotsk,RU,2020-01-04 19:44:56,59.36,143.24,16.5,90,100,7.09,light snow,0.0,0.0
140,Pacific Grove,US,2020-01-04 19:46:30,36.62,-121.92,62.01,82,75,5.82,broken clouds,0.0,0.0
141,Kruisfontein,ZA,2020-01-04 19:44:05,-34.0,24.73,68.18,96,49,3.51,scattered clouds,0.0,0.0
142,Calvinia,ZA,2020-01-04 19:48:06,-31.47,19.78,64.94,44,56,9.24,broken clouds,0.0,0.0
143,Karratha,AU,2020-01-04 19:45:47,-20.74,116.85,83.57,73,100,17.98,light rain,0.0,0.0
144,Saskylakh,RU,2020-01-04 19:48:07,71.97,114.09,-21.41,95,62,6.04,broken clouds,0.0,0.0
145,Torbay,CA,2020-01-04 19:48:07,47.66,-52.73,35.01,98,90,11.41,light rain,0.0,0.0
146,Tirana,AL,2020-01-04 19:48:07,41.33,19.82,42.8,87,75,4.7,broken clouds,0.0,0.0
147,Kozhva,RU,2020-01-04 19:48:07,65.11,57.05,24.93,80,15,13.91,few clouds,0.0,0.0
148,Sydney,AU,2020-01-04 19:46:07,-33.85,151.22,72.0,64,0,18.34,clear sky,0.0,0.0
149,Beringovskiy,RU,2020-01-04 19:48:08,63.05,179.32,-8.45,75,0,17.96,clear sky,0.0,0.0
150,Ucluelet,CA,2020-01-04 19:46:34,48.94,-125.55,42.01,93,90,2.24,shower rain,0.0,0.0
151,Meulaboh,ID,2020-01-04 19:48:08,4.14,96.13,81.25,78,19,7.4,light rain,0.0,0.0
152,Palaikastron,GR,2020-01-04 19:48:08,35.2,26.25,53.01,57,0,5.99,clear sky,0.0,0.0
153,Carutapera,BR,2020-01-04 19:48:08,-1.2,-46.02,82.63,74,100,9.64,overcast clouds,0.0,0.0
154,Gat,SN,2020-01-04 19:44:36,14.69,-16.54,82.4,24,30,2.24,dust,0.0,0.0
155,Vila Do Maio,CV,2020-01-04 19:48:09,15.13,-23.22,75.2,60,37,16.11,dust,0.0,0.0
156,Bambous Virieux,MU,2020-01-04 19:48:09,-20.34,57.76,79.0,94,40,13.6,scattered clouds,0.0,0.0
157,Redlands,US,2020-01-04 19:48:09,34.06,-117.19,71.01,33,1,9.17,clear sky,0.0,0.0
158,Alice Springs,AU,2020-01-04 19:48:09,-23.7,133.88,68.0,77,90,10.29,overcast clouds,0.0,0.0
159,Nikolskoye,RU,2020-01-04 19:48:09,59.7,30.79,34.0,86,90,15.66,overcast clouds,0.0,0.0
160,Pisco,PE,2020-01-04 19:48:10,-13.71,-76.2,75.0,30,89,14.99,overcast clouds,0.0,0.0
161,Attleboro,US,2020-01-04 19:47:46,41.94,-71.29,46.4,100,90,4.7,light rain,0.0,0.0
162,Agadez,NE,2020-01-04 19:48:10,16.97,7.99,56.75,26,0,15.19,clear sky,0.0,0.0
163,Saldanha,PT,2020-01-04 19:48:10,41.42,-6.55,38.01,86,0,4.61,clear sky,0.0,0.0
164,Slave Lake,CA,2020-01-04 19:48:10,55.28,-114.77,17.6,85,90,3.36,overcast clouds,0.0,0.0
165,Rio Grande,BR,2020-01-04 19:45:46,-32.03,-52.1,82.4,51,20,16.11,few clouds,0.0,0.0
166,Saint-Pierre,FR,2020-01-04 19:48:10,48.95,4.24,44.6,87,90,9.17,overcast clouds,0.0,0.0
167,Amapa,HN,2020-01-04 19:48:11,15.09,-87.97,91.4,49,40,12.75,scattered clouds,0.0,0.0
168,Sfantu Gheorghe,RO,2020-01-04 19:48:11,44.65,26.83,37.99,86,62,3.36,mist,0.0,0.0
169,Mampong,GH,2020-01-04 19:48:11,7.06,-1.4,74.97,25,0,2.13,clear sky,0.0,0.0
170,Coihaique,CL,2020-01-04 19:48:11,-45.58,-72.07,60.8,41,40,10.29,scattered clouds,0.0,0.0
171,Kieta,PG,2020-01-04 19:48:11,-6.22,155.63,82.63,72,7,3.83,clear sky,0.0,0.0
172,Wewak,PG,2020-01-04 19:48:11,-3.55,143.63,75.49,94,100,7.74,moderate rain,0.0,0.0
173,Myanaung,MM,2020-01-04 19:48:12,18.28,95.32,68.13,76,0,4.32,clear sky,0.0,0.0
174,Port Elizabeth,US,2020-01-04 19:48:12,39.31,-74.98,57.99,93,90,5.82,overcast clouds,0.0,0.0
175,Kupang,ID,2020-01-04 19:48:12,-10.16,123.6,83.79,79,98,27.09,light rain,0.0,0.0
176,Tutoia,BR,2020-01-04 19:48:12,-2.76,-42.27,82.4,88,40,6.93,scattered clouds,0.0,0.0
177,Namatanai,PG,2020-01-04 19:48:12,-3.66,152.44,77.4,90,100,3.02,heavy intensity rain,0.0,0.0
178,Stonewall,CA,2020-01-04 19:45:05,50.13,-97.33,27.0,85,90,17.22,light snow,0.0,0.0
