City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
86,New Norfolk,AU,2020-01-05 12:41:03,-42.78,147.06,57.0,71,40,5.82,scattered clouds,0,0
87,Kahului,US,2020-01-05 12:41:03,20.89,-156.47,73.4,78,1,11.41,clear sky,0,0
88,Bambous Virieux,MU,2020-01-05 12:41:03,-20.34,57.76,79.0,88,75,4.7,light intensity shower rain,0,0
89,Najran,SA,2020-01-05 12:41:03,17.54,44.22,89.6,27,2,6.93,clear sky,0,0
90,Vaini,IN,2020-01-05 12:41:03,15.34,74.49,80.6,44,20,6.93,few clouds,0,0
91,Zaraza,VE,2020-01-05 12:41:03,9.35,-65.33,74.1,87,22,4.14,few clouds,0,0
92,Mindelo,PT,2020-01-05 12:41:03,41.31,-8.72,53.6,71,0,9.17,clear sky,0,0
93,Mocuba,MZ,2020-01-05 12:41:03,-16.84,36.99,84.0,82,100,2.57,moderate rain,0,0
94,Provideniya,RU,2020-01-05 12:41:03,64.42,-173.23,-9.36,98,94,8.14,light snow,0,0
95,Natal,BR,2020-01-05 12:38:40,-5.81,-35.21,84.2,66,75,6.93,broken clouds,0,0
96,Davila,PH,2020-01-05 12:41:03,18.47,120.58,77.0,65,40,4.7,scattered clouds,0,0
97,Champerico,MX,2020-01-05 12:41:03,16.38,-93.6,62.6,77,5,8.05,clear sky,0,0
98,Meulaboh,ID,2020-01-05 12:41:04,4.14,96.13,83.71,74,23,6.71,light rain,0,0
99,Kruisfontein,ZA,2020-01-05 12:41:04,-34.0,24.73,74.39,57,60,19.42,broken clouds,0,0
100,Touros,BR,2020-01-05 12:41:04,-5.2,-35.46,84.2,66,75,6.93,broken clouds,0,0
101,Fairbanks,US,2020-01-05 12:41:04,64.84,-147.72,-17.0,73,100,0.74,overcast clouds,0,0
102,Biltine,TD,2020-01-05 12:41:04,14.53,20.93,84.52,15,5,3.31,clear sky,0,0
103,Porto Novo,BR,2020-01-05 12:41:04,-23.68,-45.44,73.4,73,40,3.36,scattered clouds,0,0
104,Hobart,AU,2020-01-05 12:36:10,-42.88,147.33,57.0,71,40,5.82,scattered clouds,0,0
105,Barranca,PE,2020-01-05 12:41:04,-10.75,-77.76,69.93,93,99,11.32,overcast clouds,0,0
106,Qaanaaq,GL,2020-01-05 12:41:04,77.48,-69.36,-32.67,54,0,7.74,clear sky,0,0
107,Adrar,DZ,2020-01-05 12:41:05,27.87,-0.29,59.0,30,0,8.05,clear sky,0,0
108,Aquiraz,BR,2020-01-05 12:41:05,-3.9,-38.39,86.0,66,75,9.17,broken clouds,0,0
109,Lianyuan,CN,2020-01-05 12:41:05,27.69,111.67,54.28,88,73,3.02,broken clouds,0,0
110,Tongchuan,CN,2020-01-05 12:41:05,34.9,108.95,37.4,93,90,6.71,mist,0,0
111,Lancaster,US,2020-01-05 12:41:05,40.04,-76.31,37.4,55,90,21.92,overcast clouds,0,0
112,Broome,GB,2020-01-05 12:41:06,52.47,1.45,48.0,81,75,9.17,broken clouds,0,0
113,Paamiut,GL,2020-01-05 12:41:07,61.99,-49.67,22.08,73,94,5.79,overcast clouds,0,0
114,Tiksi,RU,2020-01-05 12:41:07,71.64,128.87,-15.83,87,79,10.67,broken clouds,0,0
115,Jacmel,HT,2020-01-05 12:41:07,18.24,-72.54,79.09,74,0,4.72,clear sky,0,0
116,Rodrigues Alves,BR,2020-01-05 12:41:07,-7.74,-72.65,75.97,83,54,3.0,broken clouds,0,0
117,Golden Gate,US,2020-01-05 12:41:07,38.36,-88.2,30.2,100,1,5.82,clear sky,0,0
118,Husavik,CA,2020-01-05 12:41:07,50.56,-96.99,25.0,95,100,10.0,light snow,0,0
119,Puerto Quijarro,BO,2020-01-05 12:41:07,-19.0,-57.72,86.0,48,0,2.24,clear sky,0,0
120,Albany,US,2020-01-05 12:37:17,42.65,-73.75,34.0,59,90,13.87,overcast clouds,0,0
121,Codrington,AU,2020-01-05 12:41:07,-28.95,153.24,75.2,88,0,6.93,clear sky,0,0
122,Jardim,BR,2020-01-05 12:41:07,-21.48,-56.15,82.33,60,0,3.83,clear sky,0,0
123,Alexandria,RO,2020-01-05 12:41:07,43.97,25.33,42.01,61,57,3.0,broken clouds,0,0
124,Sao Felix Do Xingu,BR,2020-01-05 12:41:07,-6.64,-51.99,75.9,92,84,3.11,light rain,0,0
125,Katsuura,JP,2020-01-05 12:41:08,33.93,134.5,44.6,56,20,4.7,few clouds,0,0
