City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Saint Anthony,US,2020-01-04 02:10:00,43.97,-111.68,28.4,79,40,10.29
305,Prieska,ZA,2020-01-04 02:10:00,-29.67,22.74,69.64,30,0,0.72
306,Katangli,RU,2020-01-04 02:10:01,51.71,143.23,3.96,92,100,10.69
307,Padang,ID,2020-01-04 02:10:01,-0.92,100.36,80.6,64,41,3.56
308,Alofi,NU,2020-01-04 02:09:23,-19.06,-169.92,77.0,83,75,6.93
309,Kano,NG,2020-01-04 02:10:01,11.99,8.53,55.4,50,77,6.93
310,Acapulco,MX,2020-01-04 02:09:47,16.86,-99.88,80.6,78,40,5.82
311,Ozernovskiy,RU,2020-01-04 02:10:02,51.5,156.52,27.23,70,34,13.44
312,Malanje,AO,2020-01-04 02:10:02,-9.54,16.35,64.02,97,100,2.33
313,Sao Joao Da Barra,BR,2020-01-04 02:10:02,-21.64,-41.05,74.61,91,100,7.78
314,Usak,TR,2020-01-04 02:10:02,38.67,29.41,29.3,77,9,3.33
315,Nanakuli,US,2020-01-04 02:10:02,21.39,-158.15,80.6,88,90,13.91
316,Marystown,CA,2020-01-04 02:10:03,47.17,-55.16,35.01,100,0,14.63
317,Rocha,UY,2020-01-04 02:10:03,-34.48,-54.34,58.87,95,0,5.28
318,Fundao,BR,2020-01-04 02:10:03,-19.93,-40.4,73.99,100,90,4.7
319,Channel-Port Aux Basques,CA,2020-01-04 02:10:03,47.57,-59.14,28.45,91,24,4.81
320,Mandiana,GN,2020-01-04 02:10:03,10.62,-8.7,58.59,19,7,6.64
321,Kaeo,NZ,2020-01-04 02:10:04,-35.1,173.78,73.0,47,88,15.99
322,Boa Vista,BR,2020-01-04 02:10:04,2.82,-60.67,80.6,57,20,6.93
323,Mecca,SA,2020-01-04 02:06:26,21.43,39.83,67.77,68,86,6.67
324,Torbay,CA,2020-01-04 02:07:44,47.66,-52.73,30.99,86,75,19.46
325,Sol-Iletsk,RU,2020-01-04 02:10:04,51.16,55.0,23.31,95,100,10.74
326,Teya,MX,2020-01-04 02:10:05,21.05,-89.07,79.0,69,75,6.93
327,Upata,VE,2020-01-04 02:10:05,8.02,-62.41,68.27,86,0,4.16
328,Chinhoyi,ZW,2020-01-04 02:10:05,-17.36,30.19,64.87,91,99,5.57
329,Baraboo,US,2020-01-04 02:08:09,43.47,-89.74,33.01,86,90,3.49
330,Guerrero Negro,MX,2020-01-04 02:10:05,27.97,-114.04,61.09,52,0,3.06
331,Ano Poroia,GR,2020-01-04 02:10:06,41.29,23.04,41.0,88,0,7.72
332,Craig,US,2020-01-04 02:10:06,40.52,-107.55,28.4,78,1,2.95
333,Madaoua,NE,2020-01-04 02:10:06,14.07,5.96,53.33,30,39,16.87
334,Mezen,RU,2020-01-04 02:10:06,65.85,44.24,32.16,95,100,17.45
335,Rovaniemi,FI,2020-01-04 02:10:07,66.5,25.72,21.2,85,66,6.93
336,Borkenes,NO,2020-01-04 02:10:07,68.77,16.17,33.8,100,100,11.41
337,Anadyr,RU,2020-01-04 02:10:07,64.73,177.51,-31.0,66,0,13.42
338,Staryy Nadym,RU,2020-01-04 02:10:07,65.61,72.68,6.39,94,84,13.29
339,Bintulu,MY,2020-01-04 02:10:07,3.17,113.03,80.6,88,75,5.82
340,Bukachacha,RU,2020-01-04 02:10:08,52.99,116.91,-1.43,89,0,3.13
341,Beringovskiy,RU,2020-01-04 02:10:08,63.05,179.32,-8.73,76,0,17.31
342,Grootfontein,NA,2020-01-04 02:10:08,-19.56,18.1,67.15,73,34,3.22
343,Cockburn Town,TC,2020-01-04 02:06:24,21.46,-71.14,79.41,78,90,18.66
344,Connersville,US,2020-01-04 02:10:08,39.64,-85.14,48.99,100,90,6.93
345,Ust-Nera,RU,2020-01-04 02:10:08,64.57,143.24,-12.8,98,68,2.06
346,Erenhot,CN,2020-01-04 02:10:08,43.65,111.97,17.1,74,0,4.59
347,San Cristobal,HN,2020-01-04 02:10:09,14.68,-86.92,63.86,85,10,4.92
348,Souillac,FR,2020-01-04 02:10:09,45.6,-0.6,48.2,100,90,9.17
349,Vaitape,PF,2020-01-04 02:10:09,-16.52,-151.75,81.48,78,70,10.71
350,Rorvik,NO,2020-01-04 02:10:09,64.86,11.24,37.99,82,100,8.01
351,Aboso,GH,2020-01-04 02:10:09,5.36,-1.95,68.88,50,69,1.54
352,Tarabha,IN,2020-01-04 02:10:10,20.73,83.65,64.8,83,90,2.28
353,Lasa,CY,2020-01-04 02:10:10,34.92,32.53,46.4,81,15,8.05
354,Grindavik,IS,2020-01-04 02:09:23,63.84,-22.43,24.8,68,100,12.75
355,Marfino,RU,2020-01-04 02:10:10,56.07,37.56,30.2,86,40,15.66
356,Nova Soure,BR,2020-01-04 02:10:11,-11.24,-38.48,74.73,88,100,5.14
357,Chicama,PE,2020-01-04 02:10:11,-7.84,-79.15,71.6,78,90,11.41
358,Kralendijk,BQ,2020-01-04 02:10:11,12.15,-68.27,80.6,74,0,11.41
359,New Kensington,US,2020-01-04 02:06:00,40.57,-79.76,51.01,100,90,4.7
360,Vilhena,BR,2020-01-04 02:10:11,-12.74,-60.15,70.27,98,100,3.78
361,Saint-Joseph,FR,2020-01-04 02:10:12,43.56,6.97,50.0,87,90,5.82
362,Tarko-Sale,RU,2020-01-04 02:10:12,64.92,77.78,9.0,87,100,5.01
363,Basoko,CD,2020-01-04 02:10:12,1.23,23.61,74.28,75,100,0.49
364,Bubaque,GW,2020-01-04 02:10:12,11.28,-15.83,77.86,56,93,9.91
365,Pisco,PE,2020-01-04 02:10:12,-13.71,-76.2,71.6,88,75,16.11
366,The Valley,AI,2020-01-04 02:10:12,18.22,-63.06,79.0,73,20,6.93
367,San Andres,PH,2020-01-04 02:10:13,13.32,122.68,80.56,71,30,12.82
368,Moron,HT,2020-01-04 02:10:13,18.56,-74.26,76.91,83,41,3.29
369,Esperance,AU,2020-01-04 02:10:13,-33.86,121.89,66.2,45,75,9.17
370,Patamundai,IN,2020-01-04 02:10:13,20.57,86.57,64.98,81,88,8.52
371,La Ronge,CA,2020-01-04 02:10:13,55.1,-105.3,14.0,78,90,2.24
372,Faya,SA,2020-01-04 02:10:13,18.39,42.45,55.4,82,0,9.17
373,Izhma,RU,2020-01-04 02:10:14,65.01,53.91,33.85,95,100,10.56
374,Awka,NG,2020-01-04 02:10:10,6.21,7.07,72.14,26,47,11.25
375,Russell,US,2020-01-04 02:10:14,38.9,-98.86,37.4,69,75,6.93
376,Adjumani,UG,2020-01-04 02:10:14,3.38,31.79,74.07,57,35,1.79
377,Luderitz,NA,2020-01-04 02:10:14,-26.65,15.16,62.6,72,0,8.05
378,Zapolyarnyy,RU,2020-01-04 02:10:14,69.43,30.82,28.4,92,100,23.04
379,Ust-Kuyga,RU,2020-01-04 02:10:15,70.0,135.55,-24.92,99,47,7.05
380,Shubarkuduk,KZ,2020-01-04 02:10:15,49.15,56.49,13.68,90,90,7.58
381,Baracoa,CU,2020-01-04 02:10:15,20.35,-74.5,79.34,78,48,13.27
382,Khabary,RU,2020-01-04 02:10:15,53.63,79.53,5.65,96,32,7.96
383,North Bend,US,2020-01-04 02:10:15,43.41,-124.22,57.2,70,1,9.17
384,Biak,ID,2020-01-04 02:10:15,-0.91,122.88,85.84,70,100,7.34
385,Golovchino,RU,2020-01-04 02:10:16,50.53,35.8,28.4,86,75,8.95
386,Hirara,JP,2020-01-04 02:10:16,24.8,125.28,71.6,68,40,10.29
387,Calatayud,ES,2020-01-04 02:10:16,41.35,-1.64,44.6,93,0,5.82
388,Warrington,GB,2020-01-04 02:10:16,53.39,-2.59,46.99,87,75,17.22
389,Husavik,CA,2020-01-04 02:10:16,50.56,-96.99,28.99,91,100,5.01
390,Zilair,RU,2020-01-04 02:10:16,52.23,57.44,12.06,95,100,7.92
391,Cabo San Lucas,MX,2020-01-04 02:06:02,22.89,-109.91,68.0,60,20,5.82
392,Roma,IT,2020-01-04 02:10:00,41.89,12.48,46.99,93,100,2.24
393,Kamien Pomorski,PL,2020-01-04 02:10:17,53.97,14.77,37.99,93,75,10.29
394,Pitimbu,BR,2020-01-04 02:10:17,-7.47,-34.81,78.8,83,20,6.93
395,Derzhavinsk,KZ,2020-01-04 02:10:17,51.1,66.31,17.11,96,94,7.9
396,Zheleznodorozhnyy,RU,2020-01-04 02:10:17,55.75,38.0,30.2,86,75,8.95
397,Lahij,YE,2020-01-04 02:10:18,13.06,44.88,74.62,80,2,7.43
398,Pangnirtung,CA,2020-01-04 02:10:18,66.15,-65.72,5.49,97,100,3.04
399,Muli,CN,2020-01-04 02:10:18,28.08,109.56,39.96,85,100,4.12
400,Naliya,IN,2020-01-04 02:10:18,23.26,68.83,61.95,53,55,7.29
401,Galle,GN,2020-01-04 02:10:18,10.08,-12.83,66.13,27,6,1.95
402,Chumikan,RU,2020-01-04 02:10:18,54.72,135.31,-3.87,75,0,7.25
403,Bandarbeyla,SO,2020-01-04 02:10:19,9.49,50.81,78.21,76,100,15.23
404,Nurota,UZ,2020-01-04 02:10:19,40.56,65.69,41.0,80,75,11.41
405,Sao Jose Da Coroa Grande,BR,2020-01-04 02:10:19,-8.9,-35.15,79.25,79,100,12.17
406,Gat,SN,2020-01-04 02:10:19,14.69,-16.54,73.4,15,100,13.87
407,Sola,TZ,2020-01-04 02:10:20,-3.17,33.8,63.93,77,74,11.56
408,Alta Floresta,BR,2020-01-04 02:10:20,-9.87,-56.08,71.33,97,91,6.53
409,Ilo,PE,2020-01-04 02:10:20,-17.65,-71.34,71.08,87,100,3.85
410,Isangel,VU,2020-01-04 02:10:20,-19.55,169.27,78.8,69,0,13.87
411,Karratha,AU,2020-01-04 02:10:20,-20.74,116.85,84.07,80,0,16.44
412,Oliveira Dos Brejinhos,BR,2020-01-04 02:10:20,-12.32,-42.89,69.69,95,100,2.66
413,Chachapoyas,PE,2020-01-04 02:10:20,-6.23,-77.87,53.46,98,32,2.1
414,Troitskoye,RU,2020-01-04 02:10:21,52.98,84.68,18.95,95,100,6.35
415,Octeville,FR,2020-01-04 02:10:21,49.63,-1.64,53.01,81,75,6.93
416,Ortakoy,TR,2020-01-04 02:10:21,38.74,34.04,33.8,83,90,3.36
417,Cumana,VE,2020-01-04 02:10:21,10.46,-64.17,73.54,87,0,7.67
418,Egvekinot,RU,2020-01-04 02:10:21,66.32,-179.17,-12.17,71,0,11.43
419,Nancy,FR,2020-01-04 02:10:21,48.69,6.18,46.4,81,90,10.29
420,Miri,NG,2020-01-04 02:10:21,10.31,9.75,51.44,38,0,5.91
421,Ambilobe,MG,2020-01-04 02:10:22,-13.19,49.05,77.22,90,58,1.72
422,Port-Gentil,GA,2020-01-04 02:10:22,-0.72,8.78,81.73,80,100,13.11
423,Monteagudo,BO,2020-01-04 02:10:22,-19.8,-63.96,63.54,92,81,2.37
424,Dharchula,IN,2020-01-04 02:10:22,29.85,80.53,27.03,79,86,2.64
425,Great Falls,US,2020-01-04 02:06:18,47.5,-111.29,48.2,49,75,29.97
426,Salalah,OM,2020-01-04 02:10:23,17.01,54.1,69.8,64,20,5.82
427,Arys,KZ,2020-01-04 02:10:23,42.43,68.8,37.4,93,90,4.47
428,Murmashi,RU,2020-01-04 02:10:23,68.82,32.82,26.6,86,75,8.95
429,Marrakesh,MA,2020-01-04 02:10:23,31.63,-7.99,48.2,81,45,2.24
430,Oksfjord,NO,2020-01-04 02:10:23,70.24,22.35,32.0,79,75,6.93
431,Huai Yot,TH,2020-01-04 02:10:23,7.79,99.63,82.4,74,20,3.36
432,Kharan,PK,2020-01-04 02:10:24,28.58,65.42,53.58,68,32,3.6
433,Kawalu,ID,2020-01-04 02:10:24,-7.38,108.21,84.43,60,92,2.75
434,Daru,PG,2020-01-04 02:10:24,-9.07,143.21,90.23,50,100,6.82
435,Kahului,US,2020-01-04 02:09:37,20.89,-156.47,78.8,82,75,18.34
436,Grand-Lahou,CI,2020-01-04 02:10:24,5.24,-5.0,81.28,50,67,7.02
437,Kalamazoo,US,2020-01-04 02:08:49,42.29,-85.59,35.6,74,90,5.82
438,Kloulklubed,PW,2020-01-04 02:10:25,7.04,134.26,82.4,74,90,14.99
439,Avera,US,2020-01-04 02:10:25,33.19,-82.53,66.2,88,90,3.36
440,Vilyuysk,RU,2020-01-04 02:10:25,63.75,121.63,-15.74,96,99,10.65
441,Dandong,CN,2020-01-04 02:10:25,40.12,124.37,27.52,52,0,6.38
442,Nemuro,JP,2020-01-04 02:10:25,43.32,145.57,23.0,45,20,11.41
443,Bulle,CH,2020-01-04 02:10:25,46.61,7.06,44.01,93,75,5.82
444,Goderich,CA,2020-01-04 02:10:26,43.74,-81.71,37.0,79,49,1.01
445,Ayan,IR,2020-01-04 02:10:26,38.23,44.7,14.41,79,100,3.91
446,Omboue,GA,2020-01-04 02:10:26,-1.57,9.26,74.55,97,100,1.81
447,Saint-Georges,CA,2020-01-04 02:08:55,46.12,-70.67,37.0,89,100,5.01
448,Erdenet,MN,2020-01-04 02:10:26,49.03,104.04,6.96,66,0,2.73
449,Kailua,US,2020-01-04 02:10:26,21.39,-157.74,80.6,88,90,23.82
450,Honiara,SB,2020-01-04 02:10:27,-9.43,159.96,87.8,74,20,10.29
451,Sept-Iles,CA,2020-01-04 02:07:36,50.2,-66.38,21.99,85,90,3.36
452,Batagay-Alyta,RU,2020-01-04 02:10:27,67.8,130.41,-25.42,99,0,4.5
453,Quelimane,MZ,2020-01-04 02:09:55,-17.88,36.89,80.6,94,40,2.75
454,Rio Verde De Mato Grosso,BR,2020-01-04 02:10:27,-18.92,-54.84,74.73,70,0,3.8
455,Mercedes,UY,2020-01-04 02:10:27,-33.25,-58.03,67.46,73,0,7.92
456,Point Pedro,LK,2020-01-04 02:09:06,9.82,80.23,81.43,79,55,9.4
457,Hauterive,CA,2020-01-04 02:10:28,49.18,-68.27,30.99,100,90,6.17
458,Te Anau,NZ,2020-01-04 02:10:28,-45.41,167.72,54.14,56,96,9.06
459,Bambanglipuro,ID,2020-01-04 02:10:28,-7.95,110.28,82.94,76,100,13.18
460,Lulea,SE,2020-01-04 02:10:28,65.58,22.15,30.2,63,90,10.29
461,Cicero Dantas,BR,2020-01-04 02:10:28,-10.6,-38.38,72.91,91,100,3.87
462,Lebedinyy,RU,2020-01-04 02:10:28,58.52,125.52,3.52,91,100,8.59
463,Adre,TD,2020-01-04 02:10:29,13.47,22.2,53.13,36,12,16.75
464,Monroe,US,2020-01-04 02:10:29,41.91,-83.4,43.0,80,90,4.7
465,Margate,AU,2020-01-04 02:10:29,-43.03,147.26,80.6,34,93,21.92
466,Tingo Maria,PE,2020-01-04 02:10:29,-9.29,-76.01,60.69,96,69,3.13
467,Mitsamiouli,KM,2020-01-04 02:10:29,-11.38,43.28,80.85,83,94,6.91
468,Kitimat,CA,2020-01-04 02:10:30,54.02,-128.69,30.0,100,90,0.69
469,Bathsheba,BB,2020-01-04 02:10:31,13.22,-59.52,77.0,73,20,5.82
470,Plouzane,FR,2020-01-04 02:10:31,48.38,-4.62,42.8,93,20,2.24
471,Hamilton,CA,2020-01-04 02:09:25,43.26,-79.87,42.01,86,90,5.82
472,Port-Cartier,CA,2020-01-04 02:10:31,50.03,-66.88,21.99,85,90,3.36
473,Gariaband,IN,2020-01-04 02:10:32,20.63,82.06,63.09,86,32,1.66
474,Bindura,ZW,2020-01-04 02:10:53,-17.3,31.33,65.23,95,92,1.25
475,Rundu,NA,2020-01-04 02:10:53,-17.91,19.77,69.8,100,89,2.24
476,Falls Church,US,2020-01-04 02:10:53,38.88,-77.17,55.0,93,90,4.68
477,Aktau,KZ,2020-01-04 02:10:53,43.65,51.16,15.8,85,0,6.71
478,Tamiahua,MX,2020-01-04 02:10:53,21.28,-97.45,72.03,61,56,18.72
479,Iquitos,PE,2020-01-04 02:10:54,-3.75,-73.25,78.8,83,0,6.93
480,Voh,NC,2020-01-04 02:10:54,-20.95,164.69,77.27,77,39,16.73
481,Eufaula,US,2020-01-04 02:10:54,31.89,-85.15,62.6,93,90,2.68
482,Havoysund,NO,2020-01-04 02:10:54,71.0,24.66,32.0,70,75,17.22
483,Aranos,NA,2020-01-04 02:10:54,-24.14,19.11,79.61,46,0,8.68
484,Alice Springs,AU,2020-01-04 02:09:44,-23.7,133.88,95.0,24,71,10.29
485,Mastung,PK,2020-01-04 02:10:55,29.8,66.85,36.25,93,3,4.61
486,Soyo,AO,2020-01-04 02:10:55,-6.13,12.37,77.63,90,100,6.08
487,Saint Pete Beach,US,2020-01-04 02:10:55,27.73,-82.74,77.0,88,1,12.75
488,Narsaq,GL,2020-01-04 02:09:36,60.91,-46.05,35.6,34,100,39.15
489,Broken Hill,AU,2020-01-04 02:10:56,-31.97,141.45,89.6,27,0,23.04
490,Beloha,MG,2020-01-04 02:10:56,-25.17,45.06,72.88,90,40,11.05
491,Fort Nelson,CA,2020-01-04 02:09:52,58.81,-122.69,-7.6,83,90,3.36
492,Espanola,CA,2020-01-04 02:07:16,46.27,-81.77,18.41,94,69,3.51
493,Yeppoon,AU,2020-01-04 02:10:56,-23.13,150.74,87.8,40,40,10.29
494,Kuala Terengganu,MY,2020-01-04 02:10:56,5.33,103.14,82.4,78,40,9.17
495,Alekseyevsk,RU,2020-01-04 02:10:57,57.84,108.35,23.81,93,100,12.88
496,Paramonga,PE,2020-01-04 02:10:57,-10.68,-77.82,68.11,92,100,11.56
497,Kisangani,CD,2020-01-04 02:10:58,0.52,25.21,71.19,97,97,0.83
498,Wajir,KE,2020-01-04 02:10:59,1.75,40.07,77.02,77,59,11.25
499,Bria,CF,2020-01-04 02:10:59,6.54,21.99,65.82,31,100,5.46
500,High Level,CA,2020-01-04 02:07:56,58.52,-117.13,-0.4,84,75,4.7
501,Linhares,BR,2020-01-04 02:10:59,-19.38,-40.06,73.76,96,100,6.4
502,Sao Felix Do Xingu,BR,2020-01-04 02:11:00,-6.64,-51.99,70.45,99,100,2.13
503,Lagoa,PT,2020-01-04 02:11:00,37.14,-8.45,52.0,81,0,6.93
504,Kavaratti,IN,2020-01-04 02:11:00,10.57,72.64,80.87,79,11,15.21
505,Kyshtovka,RU,2020-01-04 02:11:00,56.56,76.62,3.15,88,84,12.66
506,Kovvur,IN,2020-01-04 02:11:01,17.02,81.73,77.0,83,90,4.7
507,Kolobrzeg,PL,2020-01-04 02:08:38,54.18,15.58,36.0,10,29,16.42
508,Lethem,GY,2020-01-04 02:11:01,3.38,-59.8,81.77,54,0,11.68
509,Midleton,IE,2020-01-04 02:11:01,51.91,-8.17,43.0,86,75,9.17
510,Bone,DE,2020-01-04 02:11:01,51.97,12.14,42.01,86,75,12.75
511,Saldanha,PT,2020-01-04 02:11:01,41.42,-6.55,38.16,94,3,4.09
512,Rucphen,NL,2020-01-04 02:11:02,51.53,4.56,45.0,86,90,9.17
513,Lamar,US,2020-01-04 02:11:02,38.09,-102.62,26.6,53,1,9.17
514,Belozerskoye,RU,2020-01-04 02:11:02,55.82,65.58,15.3,93,100,15.5
515,Olinda,AU,2020-01-04 02:11:02,-37.84,145.39,86.0,53,75,20.8
516,Jaru,BR,2020-01-04 02:11:02,-10.43,-62.48,70.12,96,100,2.01
517,Butembo,CD,2020-01-04 02:11:03,0.12,29.29,63.34,79,100,2.08
518,Pochinki,RU,2020-01-04 02:11:03,54.7,44.85,30.9,89,89,18.57
519,Chirongui,YT,2020-01-04 02:11:03,-12.93,45.15,80.6,94,20,4.7
520,Tongren,CN,2020-01-04 02:11:03,27.72,109.18,40.53,84,100,2.95
521,Varnamo,SE,2020-01-04 02:11:04,57.19,14.04,39.2,86,83,16.11
522,Angoram,PG,2020-01-04 02:11:04,-4.06,144.07,89.92,56,100,5.75
523,Richards Bay,ZA,2020-01-04 02:11:04,-28.77,32.06,77.52,84,2,19.8
524,Sharan,AF,2020-01-04 02:11:04,33.15,68.78,23.43,91,10,4.03
525,Eureka,US,2020-01-04 02:08:29,40.8,-124.16,57.0,54,1,3.36
526,Gandorhun,SL,2020-01-04 02:11:04,8.44,-10.86,62.35,34,12,2.13
527,Aykhal,RU,2020-01-04 02:11:05,65.95,111.51,-18.4,75,100,4.47
528,Blytheville,US,2020-01-04 02:11:05,35.93,-89.92,53.6,100,90,3.36
529,Palmer,AU,2020-01-04 02:11:05,-34.85,139.16,77.0,53,75,18.34
530,Santa Cruz,BR,2020-01-04 02:11:05,-6.22,-36.02,72.45,90,64,4.92
531,Manta,RO,2020-01-04 02:11:05,45.1,24.1,34.25,37,0,1.79
532,Tanete,ID,2020-01-04 02:11:05,-3.94,119.78,91.4,51,100,4.83
533,Bayshore Gardens,US,2020-01-04 02:11:06,27.43,-82.59,77.0,88,1,12.75
534,Kashan,IR,2020-01-04 02:11:06,33.99,51.44,43.16,70,94,1.05
535,Juneau,US,2020-01-04 02:11:06,58.3,-134.42,26.6,79,90,3.36
536,Bajitpur,BD,2020-01-04 02:11:06,24.22,90.95,64.4,93,75,1.48
537,Ostersund,SE,2020-01-04 02:11:06,63.18,14.64,33.01,68,33,18.34
538,Evreux,FR,2020-01-04 02:09:46,49.02,1.15,39.2,93,39,4.7
539,Constitucion,MX,2020-01-04 02:10:11,23.99,-104.67,45.0,60,5,3.36
540,Touros,BR,2020-01-04 02:11:07,-5.2,-35.46,80.6,74,40,9.17
541,Payakumbuh,ID,2020-01-04 02:11:07,-0.23,100.63,75.33,79,60,3.67
542,Carrollton,US,2020-01-04 02:07:24,33.58,-85.08,60.01,93,90,2.33
543,Rafai,CF,2020-01-04 02:11:07,4.95,23.92,73.72,38,100,3.0
544,Santa Maria Da Vitoria,BR,2020-01-04 02:11:08,-13.39,-44.19,69.42,98,100,5.61
545,Bahia De Caraquez,EC,2020-01-04 02:11:08,-0.6,-80.42,78.8,83,40,11.41
546,Paralimni,GR,2020-01-04 02:11:08,40.99,23.67,42.01,90,0,2.98
547,Sambava,MG,2020-01-04 02:11:08,-14.27,50.17,72.3,96,39,2.55
548,Doha,QA,2020-01-04 02:07:13,25.29,51.53,71.6,77,0,11.41
549,Tiznit,MA,2020-01-04 02:11:08,29.7,-9.73,50.2,37,9,2.57
550,Cherskiy,RU,2020-01-04 02:11:09,68.75,161.3,0.97,64,0,10.31
551,Gbely,SK,2020-01-04 02:11:09,48.72,17.12,37.99,92,100,2.24
552,Mattru,SL,2020-01-04 02:11:09,7.62,-11.83,70.25,81,60,2.1
553,Turayf,SA,2020-01-04 02:11:09,31.68,38.65,42.8,81,40,3.36
554,Santa Barbara,US,2020-01-04 02:06:38,34.42,-119.7,62.6,87,20,3.06
555,Bud,NO,2020-01-04 02:11:10,62.91,6.91,37.4,74,100,16.11
556,Hovd,NO,2020-01-04 02:11:10,63.83,10.7,39.99,93,75,33.33
557,Betsiamites,CA,2020-01-04 02:11:10,48.94,-68.65,28.4,100,90,6.17
558,Moranbah,AU,2020-01-04 02:11:10,-22.0,148.04,92.95,23,0,17.02
559,Lodwar,KE,2020-01-04 02:11:10,3.12,35.6,81.52,50,95,9.1
560,Hambantota,LK,2020-01-04 02:11:11,6.12,81.12,75.2,100,20,3.36
561,Pangkalanbuun,ID,2020-01-04 02:09:53,-2.68,111.62,91.99,57,90,1.68
562,Merritt,CA,2020-01-04 02:11:11,50.11,-120.79,48.2,76,90,13.87
563,Carora,VE,2020-01-04 02:11:11,10.17,-70.08,65.77,84,20,2.57
564,Igrim,RU,2020-01-04 02:11:11,63.19,64.42,21.72,95,100,10.29
565,Nyurba,RU,2020-01-04 02:11:11,63.29,118.35,-9.92,98,100,4.09
566,Totness,US,2020-01-04 02:11:12,33.74,-80.8,69.8,100,90,5.82
567,Batagay,RU,2020-01-04 02:11:12,67.65,134.64,-23.85,96,0,2.3
