City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
383,Alto Parana,BR,77.0,few clouds,-23.13,-52.32,Negão House
384,Pitimbu,BR,84.2,broken clouds,-7.47,-34.81,Reserva do Abiaí
385,Bouna,CI,89.13,scattered clouds,9.27,-3.0,Hotel Reserve
386,Bicester,GB,48.2,broken clouds,51.9,-1.15,Premier Inn Bicester hotel
387,Zapolyarnyy,RU,21.2,light snow,69.43,30.82,Pechenga
388,Madang,CN,23.63,overcast clouds,35.32,102.79,
389,Vrangel,RU,31.53,clear sky,42.73,133.08,"Отель ""БАЛИ"""
390,Sunel,IN,67.51,clear sky,24.37,75.96,Devilal Mali hlevey
391,Ostrovnoy,RU,15.85,broken clouds,68.05,39.51,
392,Vallenar,CL,59.43,scattered clouds,-28.58,-70.76,Humacao Bed & Breakfast
393,Casma,PE,69.71,broken clouds,-9.47,-78.3,Hostal Cregori
394,Daru,PG,78.73,overcast clouds,-9.07,143.21,Daru hotel
395,Ouegoa,NC,71.67,few clouds,-20.34,164.44,
396,Guerrero Negro,MX,56.01,clear sky,27.97,-114.04,The Halfway Inn
397,Itarema,BR,84.58,overcast clouds,-2.92,-39.92,Windvillage
398,Sabang,PH,80.01,scattered clouds,13.8,121.11,SM TRAVELODGE
399,Bridgwater,GB,48.99,broken clouds,51.13,-3.0,Premier Inn Bridgwater North (A38) hotel
401,Ust-Tsilma,RU,16.07,scattered clouds,65.44,52.15,U Praskov'i
403,Northam,AU,78.01,clear sky,-31.65,116.67,Northam Motel
404,Pontes E Lacerda,BR,79.25,overcast clouds,-15.23,-59.33,Hotel Periquito
405,Kuytun,RU,7.65,scattered clouds,54.34,101.51,Gostinitsa Tsentral'naya
406,Chuy,UY,73.22,clear sky,-33.69,-53.46,Nuevo Hotel Plaza
407,Port Shepstone,ZA,82.27,clear sky,-30.74,30.45,My Den Beachfront B&B And Self-Catering
409,Gidole,ET,85.62,scattered clouds,5.65,37.37,Shallom mekaneyesus church
410,Purranque,CL,53.6,broken clouds,-40.91,-73.16,Hospedaje Familiar El Ciprés
411,Adra,ES,60.8,few clouds,36.75,-3.02,Camping Adra
413,Sault Sainte Marie,CA,26.6,overcast clouds,46.49,-84.36,Kewadin Casinos – Sault Ste. Marie
414,Kantunilkin,MX,68.0,broken clouds,21.1,-87.49,Posada Paraiso
415,Makakilo City,US,75.2,light intensity drizzle,21.35,-158.09,Marriott's Ko Olina Beach Club
416,Dongkan,CN,44.2,light rain,34.0,119.83,Triumphal Resort
417,Touho,NC,70.32,clear sky,-20.78,165.23,Auberge Timay Evasion
418,Neiafu,TO,77.0,few clouds,-18.65,-173.98,Mystic Sands
419,Kuopio,FI,17.6,scattered clouds,62.89,27.68,Hotel Jahtihovi
420,Qaqortoq,GL,23.0,shower rain,60.72,-46.03,Hotel Qaqortoq
421,Itamaraca,BR,84.2,broken clouds,-7.75,-34.83,Special K's Bed & Breakfast
423,General Bravo,MX,54.21,clear sky,25.79,-99.18,El Estribo
424,Erzin,TR,59.0,clear sky,36.95,36.2,Artemis Otel
425,New Ulm,US,39.0,scattered clouds,44.31,-94.46,Best Western Plus New Ulm
426,Aguimes,ES,69.01,scattered clouds,27.91,-15.45,Hotel Villa de Aguimes
427,Sosnovo-Ozerskoye,RU,3.07,overcast clouds,52.53,111.54,
428,Bereda,ES,54.0,clear sky,43.27,-7.54,Pazo de Verdes
429,Haicheng,CN,24.55,overcast clouds,40.85,122.74,Haicheng Grand Hotel
430,Rongcheng,CN,42.26,overcast clouds,37.16,122.42,GreenTree Hotel Rongcheng Bus Station
431,Baoqing,CN,7.7,clear sky,46.32,132.2,Baoqing Hotel
432,Derzhavinsk,KZ,21.79,overcast clouds,51.1,66.31,Ooo.khim Baza
434,Praya,ID,82.4,scattered clouds,-8.71,116.27,Grand Royal B.I.L Lombok
435,Coahuayana,MX,64.09,few clouds,18.62,-100.35,
436,Cairns,AU,79.0,scattered clouds,-16.92,145.77,Mantra Trilogy Cairns
437,Eyl,SO,78.57,clear sky,7.98,49.82,Amiin Hotel
438,Bedesa,ET,73.72,few clouds,8.9,40.78,
439,Tacuarembo,UY,76.32,clear sky,-31.73,-55.98,Hotel Orange
440,Sovetskaya Gavan,RU,10.96,broken clouds,48.97,140.29,HOTEL SOVETSKAYA GAVAN
441,Passo De Camaragibe,BR,84.2,broken clouds,-9.24,-35.49,Pousada Divino Milagre
442,Port Hardy,CA,41.0,light intensity shower rain,50.7,-127.42,Airport Inn
444,Sur,OM,80.73,broken clouds,22.57,59.53,Sur Plaza Hotel
445,Datong,CN,23.76,light snow,40.09,113.3,Holiday Inn Datong City Centre
446,Kyshtovka,RU,14.72,overcast clouds,56.56,76.62,Uyutnaya Mini-Hotel
447,Haukipudas,FI,23.0,broken clouds,65.17,25.5,
448,Susangerd,IR,66.2,clear sky,31.56,48.19,رضا اميري ابوطه
449,Drayton Valley,CA,14.43,clear sky,53.22,-114.98,Service Plus Inns & Suites (Drayton Valley Hotel)
450,Zambezi,ZM,78.37,moderate rain,-13.55,23.12,Royal Kutachika Lodge
451,Quatre Cocos,MU,79.0,light intensity shower rain,-20.21,57.76,Emeraude Beach Attitude Hotel
452,Evensk,RU,1.54,scattered clouds,61.92,159.24,
453,Mangrol,IN,65.34,clear sky,25.33,76.51,Mehra printing press
455,Coron,FR,48.2,overcast clouds,47.13,-0.65,Chambres d’hôtes / Gite Château Le Breil
456,Nome,US,46.4,mist,30.04,-94.42,Silver Spur Mobile Home & RV Park
457,Road Town,VG,80.01,shower rain,18.42,-64.62,"ZINGARA 76ft Catamaran, full crew-all included"
458,Nabire,ID,74.41,scattered clouds,-3.36,135.5,Hotel Nusantara Nabire
459,Birao,CF,85.62,clear sky,10.3,22.78,
460,Erenhot,CN,22.41,overcast clouds,43.65,111.97,Erenhot Rurouni Youth Hostel
461,Tevaitoa,PF,80.76,scattered clouds,-16.78,-151.5,Hôtel Raiatea Lodge
462,Aswan,EG,60.73,clear sky,24.09,32.9,Nuba Nile
463,Guiratinga,BR,78.35,clear sky,-16.35,-53.76,Hotel Angra do Cerrado - Guiratinga MT
465,Dingle,PH,73.26,light rain,11.0,122.67,Camp Pasica
466,Chulman,RU,3.36,light snow,56.84,124.9,Gostinitsa
468,Chemax,MX,63.95,broken clouds,20.66,-87.94,"Hotel ""Don Roger"""
470,Ashland,US,35.01,overcast clouds,38.48,-82.64,Ashland Inn
471,Minsk Mazowiecki,PL,39.99,broken clouds,52.18,21.57,HOTEL&RESTAURANT PARTNER
472,Nanortalik,GL,28.94,broken clouds,60.14,-45.24,"NTS Rooms, Nanortalik"
473,Buchanan,LR,86.0,haze,5.88,-10.05,Kamaneahn Hotel Inc
474,West Helena,US,36.0,clear sky,34.55,-90.64,Best Western Inn
476,Sovetskaya,RU,41.0,scattered clouds,44.78,41.17,
477,Vestmanna,FO,46.4,broken clouds,62.16,-7.17,Budget Guesthouse Borgustova
478,Isangel,VU,77.0,light rain,-19.55,169.27,Volcano Sea View Tree House
479,Homer,US,15.01,overcast clouds,59.64,-151.54,Beluga Lake Lodge
480,Vaitape,PF,81.01,scattered clouds,-16.52,-151.75,Conrad Bora Bora Nui
481,Saint Anthony,US,17.6,scattered clouds,43.97,-111.68,Hunter's Escape
482,Opunake,NZ,55.99,light rain,-39.45,173.86,The Lighthouse
483,Chapais,CA,3.2,light snow,49.78,-74.86,Hôtel Opémiska
484,Dehloran,IR,60.3,clear sky,32.69,47.27,مسافرخانه قدس(عبدالله خداکرمی)
485,Requena,ES,64.99,clear sky,39.49,-1.1,Hotel Avenida
486,Columbus,US,33.8,clear sky,32.46,-84.99,Columbus Marriott
487,Sobolevo,RU,31.95,few clouds,54.43,31.9,
488,Yeppoon,AU,78.8,broken clouds,-23.13,150.74,Villa Mar Colina
489,Suntar,RU,1.89,overcast clouds,62.16,117.65,Gostevoy Dom
490,Mersing,MY,80.31,light rain,2.43,103.84,Timotel Hotel
491,Samana,EC,77.0,overcast clouds,0.12,-76.97,
492,Nanakuli,US,75.2,light intensity drizzle,21.39,-158.15,Camp Palehua
494,Cajabamba,EC,46.6,light rain,-1.7,-78.77,Hotel Sumak Pakari
495,Majene,ID,80.19,overcast clouds,-3.54,118.97,Kost Putri RABBANI
496,Cockburn Town,TC,73.4,scattered clouds,21.46,-71.14,Osprey Beach Hotel
497,Padang,ID,71.49,light rain,-0.92,100.36,Mercure Padang
498,The Valley,AI,80.6,scattered clouds,18.22,-63.06,CeBlue Villas & Beach Resort
500,Lyubar,UA,32.56,light snow,49.92,27.76,Hotel Agro-technological Kompaniyiyi
501,Kota Kinabalu,MY,84.2,broken clouds,5.98,116.07,Gaya Centre Hotel
502,Beberibe,BR,86.0,broken clouds,-4.18,-38.13,Villa Arte Pousada Morro Branco
503,Topolobampo,MX,46.99,clear sky,25.6,-109.05,Hotel Marina Topolobampo
504,Keskin,TR,37.99,broken clouds,39.67,33.62,Keskin Adliye Lojmanları
505,Atambua,ID,76.57,light rain,-9.11,124.89,Pondok Pesantren Al Muhajirin Atambua
506,Banamba,ML,78.82,few clouds,13.55,-7.45,Kassela de Banamba
507,Mandalgovi,MN,8.55,clear sky,45.76,106.27,Ганбат.В
508,Hasaki,JP,37.4,few clouds,35.73,140.83,Inubosaki Kanko Hotel
510,Aquidauana,BR,85.15,clear sky,-20.47,-55.78,HOTEL ARARAS
511,Mwinilunga,ZM,76.89,light rain,-11.73,24.43,Kwakuwahi Lodge
512,Miri,NG,82.42,clear sky,10.31,9.75,Focus Guest Inn
513,Ferrol,ES,54.0,clear sky,43.48,-8.23,Carrís Almirante
514,Jawhar,IN,81.18,clear sky,19.91,73.23,Hotel Sankalp
515,Takaka,NZ,59.0,scattered clouds,-40.86,172.81,Golden Bay Motels
516,Morgan City,US,42.8,clear sky,29.7,-91.21,Hampton Inn & Suites Morgan City
517,Lalsk,RU,26.83,overcast clouds,60.74,47.59,
518,San Felipe,CL,73.99,clear sky,-32.75,-70.73,Hostel San Felipe
519,Richards Bay,ZA,81.0,clear sky,-28.77,32.06,BON Hotel Waterfront Richards Bay
521,Boyabat,TR,36.63,clear sky,41.47,34.77,Kolaz Palas Otel
522,Portland,US,33.8,light snow,43.66,-70.25,Hampton Inn Portland Downtown - Waterfront
523,Odienne,CI,89.6,clear sky,9.51,-7.57,Oustaz Vame DIAKITE
524,Baghmara,IN,62.89,clear sky,23.8,86.21,BCCL Guest House Dumra
525,Gavle,SE,30.99,overcast clouds,60.67,17.14,Scandic CH
526,Sao Sebastiao,BR,81.7,broken clouds,-3.15,-58.36,
527,Mao,DO,73.99,few clouds,19.55,-71.08,Hotel Novus Caoba
