City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
52,Coihaique,CL,2020-01-05 20:54:07,-45.58,-72.07,59.0,54,75,8.05,broken clouds,0.0,0.0
53,Provideniya,RU,2020-01-05 20:54:07,64.42,-173.23,-10.43,82,100,9.08,overcast clouds,0.0,0.0
54,Atambua,ID,2020-01-05 20:52:30,-9.11,124.89,75.81,84,100,2.35,overcast clouds,0.0,0.0
55,Burnie,AU,2020-01-05 20:52:30,-41.05,145.91,62.01,66,0,5.99,clear sky,0.0,0.0
56,La Reforma,MX,2020-01-05 20:52:30,25.08,-108.06,82.0,34,5,9.46,clear sky,0.0,0.0
57,Puerto Ayora,EC,2020-01-05 20:54:07,-0.74,-90.35,84.2,66,20,12.75,few clouds,0.0,0.0
58,Kapaa,US,2020-01-05 20:50:27,22.08,-159.32,78.8,74,40,17.22,scattered clouds,0.0,0.0
59,Longyearbyen,NO,2020-01-05 20:56:01,78.22,15.63,-2.2,77,20,4.7,few clouds,0.0,0.0
60,Verkh-Usugli,RU,2020-01-05 20:52:30,52.7,115.17,2.21,90,72,1.74,broken clouds,0.0,0.0
61,Quang Ngai,VN,2020-01-05 20:52:30,15.12,108.8,72.1,78,98,8.5,overcast clouds,0.0,0.0
62,Busselton,AU,2020-01-05 20:54:08,-33.64,115.35,57.99,43,0,9.35,clear sky,0.0,0.0
63,Tasiilaq,GL,2020-01-05 20:54:08,65.61,-37.64,24.06,93,100,30.44,snow,0.0,3.94
64,San Patricio,PY,2020-01-05 20:54:08,-26.98,-56.83,93.25,32,24,2.8,few clouds,0.0,0.0
65,Castro,CL,2020-01-05 20:56:02,-42.48,-73.76,59.0,58,75,12.75,broken clouds,0.0,0.0
66,Muzhi,RU,2020-01-05 20:52:31,65.4,64.7,17.53,72,0,11.9,clear sky,0.0,0.0
67,Fort Nelson,CA,2020-01-05 20:52:31,58.81,-122.69,-7.6,76,90,11.41,light snow,0.0,0.0
68,Bethel,US,2020-01-05 20:54:08,60.79,-161.76,-16.6,74,1,5.82,clear sky,0.0,0.0
69,Hami,CN,2020-01-05 20:54:08,42.84,93.51,18.34,48,73,4.38,broken clouds,0.0,0.0
70,Paamiut,GL,2020-01-05 20:56:03,61.99,-49.67,19.17,93,100,11.92,light snow,0.0,1.31
71,Kieta,PG,2020-01-05 20:54:08,-6.22,155.63,82.26,72,5,3.89,clear sky,0.0,0.0
72,Tiksi,RU,2020-01-05 20:54:09,71.64,128.87,-14.8,86,0,11.92,clear sky,0.0,0.0
73,Mehamn,NO,2020-01-05 20:56:03,71.03,27.85,24.8,85,75,11.41,light shower snow,0.0,0.0
74,Bredasdorp,ZA,2020-01-05 20:54:09,-34.53,20.04,68.0,64,100,5.82,overcast clouds,0.0,0.0
75,Albany,US,2020-01-05 20:51:32,42.65,-73.75,34.0,50,40,19.46,scattered clouds,0.0,0.0
76,Gizo,IL,2020-01-05 20:51:10,31.8,34.94,54.0,66,20,12.75,few clouds,0.0,0.0
77,East London,ZA,2020-01-05 20:50:32,-33.02,27.91,73.44,75,90,4.63,overcast clouds,0.0,0.0
78,Casablanca,MA,2020-01-05 20:52:32,33.6,-7.62,55.0,93,0,3.36,clear sky,0.0,0.0
79,Wanning,AT,2020-01-05 20:52:32,48.64,13.53,34.0,89,90,3.36,overcast clouds,0.0,0.0
80,Dunedin,NZ,2020-01-05 20:56:04,-45.87,170.5,55.99,52,39,25.99,light rain,0.0,0.0
81,Labytnangi,RU,2020-01-05 20:52:33,66.66,66.39,15.33,84,0,17.25,clear sky,0.0,0.0
82,Komsomolskiy,RU,2020-01-05 20:52:33,67.55,63.78,9.59,94,87,15.82,overcast clouds,0.0,0.0
83,Bubaque,GW,2020-01-05 20:54:11,11.28,-15.83,77.5,57,5,18.01,clear sky,0.0,0.0
84,Del Rio,US,2020-01-05 20:52:33,29.36,-100.9,73.4,21,1,4.7,clear sky,0.0,0.0
85,Alofi,NU,2020-01-05 20:56:04,-19.06,-169.92,82.4,78,40,14.99,scattered clouds,0.0,0.0
86,Belaya Gora,RU,2020-01-05 20:48:27,68.54,146.19,-20.47,85,0,1.14,clear sky,0.0,0.0
87,Barrow,AR,2020-01-05 20:55:50,-38.31,-60.23,73.53,76,100,3.74,moderate rain,7.25,0.0
88,Port Blair,IN,2020-01-05 20:56:05,11.67,92.75,80.74,78,0,13.67,clear sky,0.0,0.0
89,Ilulissat,GL,2020-01-05 20:56:05,69.22,-51.1,8.6,65,40,8.05,scattered clouds,0.0,0.0
90,Ostersund,SE,2020-01-05 20:48:18,63.18,14.64,37.0,90,42,10.29,scattered clouds,0.0,0.0
91,Pelham,US,2020-01-05 20:52:34,42.73,-71.32,37.0,51,40,9.17,light rain,0.0,0.0
92,Faanui,PF,2020-01-05 20:54:12,-16.48,-151.75,81.57,75,37,9.42,scattered clouds,0.0,0.0
