City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
223,Lorengau,PG,84.42,light rain,-2.02,147.27,Lorengau Harbourside Hotel
225,Dedougou,BF,68.36,few clouds,12.47,-3.47,Hôtel Bon Séjour
226,Petauke,ZM,64.69,overcast clouds,-14.25,31.33,Eriboma Executive Lodge
228,Galveston,US,46.99,clear sky,40.58,-86.19,
229,Yumen,CN,14.43,overcast clouds,40.29,97.04,玉门宾馆
230,Avarua,CK,80.6,light rain,-21.21,-159.78,Paradise Inn
231,Katete,UG,57.31,light rain,-0.78,29.75,
232,Poum,MK,30.2,broken clouds,41.28,20.71,Dolno Tateši
233,Bathsheba,BB,80.6,shower rain,13.22,-59.52,Atlantis Hotel
234,Plouzane,FR,44.6,overcast clouds,48.38,-4.62,Résidence Nemea Iroise Armorique
235,Gunnedah,AU,75.2,clear sky,-30.98,150.25,Gunnedah Motor Inn
236,Plettenberg Bay,ZA,67.8,light rain,-34.05,23.37,Thanda Vista B&B
237,Mar Del Plata,AR,69.57,overcast clouds,-46.43,-67.52,Hotel Costanera Del Sur
239,Broome,GB,46.4,broken clouds,52.47,1.45,Angel House B & B
240,Vestmanna,FO,44.6,overcast clouds,62.16,-7.17,Budget Guesthouse Borgustova
241,Port Hardy,CA,37.4,scattered clouds,50.7,-127.42,Airport Inn
242,Novopskov,UA,33.03,overcast clouds,49.54,39.1,"Sanatorno-Ozdorovchyy Kompleks ""Perlyna"""
243,Kulhudhuffushi,MV,81.84,light rain,6.62,73.07,Haajy Guest House 1
245,Te Anau,NZ,43.75,light rain,-45.41,167.72,Kingsgate Hotel Te Anau
246,Clarence Town,AU,71.6,overcast clouds,-32.59,151.78,River Downs Cottage
247,Beyneu,KZ,27.82,broken clouds,45.32,55.19,Hotel Бейнеу
248,Igarka,RU,16.7,overcast clouds,67.47,86.57,"Zapolyar'ye, Gostinitsa"
249,Carutapera,BR,81.72,light rain,-1.2,-46.02,Lidera
250,Cuauhtemoc,MX,80.01,clear sky,28.72,-111.63,
251,Wanaka,NZ,55.99,light snow,-44.7,169.14,Wanaka Homestead Lodge and Cottages
252,Mulki,PL,30.99,clear sky,49.81,20.51,Agroturystyka U Basi
255,Cayenne,GF,78.8,broken clouds,4.94,-52.33,Hôtel Le Dronmi
256,Belaya Kholunitsa,RU,21.09,overcast clouds,58.84,50.85,Greyt-Fild
257,Lompoc,US,70.0,light rain,34.64,-120.46,Holiday Inn Express Lompoc
258,Zlatna,RO,27.0,mist,46.11,23.22,Oras Zlatna
259,Quatre Cocos,MU,73.4,heavy intensity rain,-20.21,57.76,Emeraude Beach Attitude Hotel
260,Mbini,GQ,81.66,light rain,1.58,9.62,
